Név,Dátum,Nyitó ár,Maximum ár,Minimum ár,Utolsó ár
BUX,2020.06.04.,37316.414603,37379.8397,36777.687415,37260.063102
BUX,2020.06.05.,37220.673326,38233.120069,37219.633349,37985.660623
BUX,2020.06.08.,37987.019664,38506.338125,37798.479924,38198.173685
BUX,2020.06.09.,38202.337623,38449.217168,37694.544578,37962.2910134162
BUX,2020.06.10.,37974.182225,38154.715809,37266.856435,37514.793167
BUX,2020.06.11.,37514.793167,37516.108162,36538.345958,36640.642425
BUX,2020.06.12.,36639.244943,37574.306671,36118.314218,37403.565237
BUX,2020.06.15.,37330.460502,37590.3001,36823.884943,37340.838867
BUX,2020.06.16.,37534.499882,38610.303564,37534.499882,38060.733591
BUX,2020.06.17.,38082.665011,38349.684803,37584.568635,37767.717952
BUX,2020.06.18.,37754.140721,37754.140721,37264.87056,37487.456955
BUX,2020.06.19.,37487.933459,37929.753811,37243.714625,37279.81652
BUX,2020.06.22.,37279.340016,37582.125398,36854.996358,37193.114158
BUX,2020.06.23.,37194.599838,37971.142136,37187.289365,37595.825301
BUX,2020.06.24.,37595.825301,37881.936131,37196.490244,37199.463047
BUX,2020.06.25.,37199.463047,37217.581645,36716.484905,37001.937243
BUX,2020.06.26.,37001.937243,37262.778524,36317.188975,36360.43843
BUX,2020.06.29.,36371.310755,36517.168786,36055.454157,36517.168786
BUX,2020.06.30.,36420.338279,36606.124507,35721.550315,35817.882894
BUX,2020.07.01.,35854.194334,35956.99966,35113.615696,35394.543705
BUX,2020.07.02.,35394.246569,36333.466055,35394.246569,36222.581009
BUX,2020.07.03.,36222.581009,36492.203597,35760.619896,35931.519802
BUX,2020.07.06.,36008.457448,36569.359581,36008.457448,36489.418317
BUX,2020.07.07.,36504.282331,36507.000413,35500.093334,35747.705739
BUX,2020.07.08.,35748.40448,35969.753505,35627.699215,35932.386937
BUX,2020.07.09.,35932.255437,36065.246882,35734.881178,35780.395244
BUX,2020.07.10.,35781.33161,35788.642083,35151.168162,35589.597469
BUX,2020.07.13.,35596.392672,35853.687907,35244.295605,35335.864835
BUX,2020.07.14.,35335.864835,35335.864835,34868.759506,35091.721442
BUX,2020.07.15.,35186.762063,35528.523121,35052.187993,35371.884154
BUX,2020.07.16.,35371.407651,35371.407651,35022.545826,35229.084572
BUX,2020.07.17.,35229.084572,35570.627568,35047.007778,35200.880742
BUX,2020.07.20.,35098.534113,35373.556806,35000.438413,35181.691983
BUX,2020.07.21.,35213.37219,35766.3863,35144.012919,35488.151212
BUX,2020.07.22.,35490.023944,35771.690666,35299.405681,35436.391421
BUX,2020.07.23.,35435.451276,35820.716267,35398.818092,35571.718735
BUX,2020.07.24.,35553.881918,35581.657953,35082.913432,35107.968395
BUX,2020.07.27.,35108.667136,35266.574838,34894.571274,34979.40818
BUX,2020.07.28.,34964.787233,35084.67478,34659.431358,34754.080393
BUX,2020.07.29.,34750.959173,34917.012599,34475.237748,34917.012599
BUX,2020.07.30.,34939.641318,35038.722284,34456.260704,34797.241143
BUX,2020.07.31.,34688.306822,35073.27505,34506.534235,34691.744822
BUX,2020.08.03.,34801.401924,34956.094364,34252.987902,34620.249627
BUX,2020.08.04.,34635.113641,34889.970294,34365.356806,34407.202128
BUX,2020.08.05.,34419.093339,35198.412757,34419.093339,35103.391325
BUX,2020.08.06.,35104.820836,35433.766163,34955.157994,35427.820558
BUX,2020.08.07.,35428.134016,36117.18647,35238.938273,35952.53074
BUX,2020.08.10.,35928.748317,36512.428903,35850.612617,36302.77696
BUX,2020.08.11.,36301.823952,36652.596597,36248.353433,36363.825032
BUX,2020.08.12.,36363.825032,36785.588886,36267.991167,36785.275428
BUX,2020.08.13.,36785.902344,36891.132379,36421.222528,36756.82239
BUX,2020.08.14.,36639.854814,36701.26578,36247.069659,36591.829008
BUX,2020.08.17.,36637.086446,36637.086446,36358.546575,36533.571549
BUX,2020.08.18.,36539.007712,36539.007712,36153.101864,36180.737812
BUX,2020.08.19.,36198.840787,36351.061765,36043.56398,36043.56398
BUX,2020.08.24.,36043.56398,36274.151503,35923.630267,35994.832856
BUX,2020.08.25.,35987.522382,36201.63865,35593.430014,35593.66555
BUX,2020.08.26.,35581.561737,35928.742167,35385.277685,35915.81493
BUX,2020.08.27.,35940.022557,35972.125478,35470.361497,35470.361497
BUX,2020.08.28.,35448.430077,35616.257456,34842.508014,34842.508014
BUX,2020.08.31.,34837.071851,35334.19807,34761.402955,34851.290601
BUX,2020.09.01.,34785.49634,35082.33222,34461.268132,34499.901248
BUX,2020.09.02.,34499.424744,34866.841961,34398.428771,34423.703127
BUX,2020.09.03.,34473.48631,34999.739096,34459.909078,34778.202816
BUX,2020.09.04.,34717.683749,34981.2769,34467.589709,34836.817601
BUX,2020.09.07.,34885.232855,35047.87929,34722.367095,35047.87929
BUX,2020.09.08.,35102.188216,35444.781448,34947.094407,35037.611445
BUX,2020.09.09.,34989.196192,35464.962425,34908.926757,35142.744406
BUX,2020.09.10.,35136.798801,35366.105844,34641.295247,34858.026937
BUX,2020.09.11.,34741.059361,34953.26867,34528.944651,34837.988818
BUX,2020.09.14.,34839.347859,35093.181315,34686.051325,35004.236902
BUX,2020.09.15.,35004.236902,35014.416127,34248.547024,34248.860482
BUX,2020.09.16.,34246.98775,34372.957447,33726.823187,34147.588373
BUX,2020.09.17.,34146.286634,34150.363756,33738.255213,33886.78553
BUX,2020.09.18.,33886.785484,33892.610902,33564.474175,33591.509741
BUX,2020.09.21.,33592.624588,33602.299109,31873.414253,32223.202019
BUX,2020.09.22.,32171.969351,32639.712512,31977.479832,32296.741968
BUX,2020.09.23.,32421.051605,32880.201602,32408.982831,32515.391855
BUX,2020.09.24.,32513.408195,32513.408195,31859.481787,31898.005769
BUX,2020.09.25.,31898.005769,32310.594831,31779.908756,31933.257307
BUX,2020.09.28.,31935.719086,33534.080479,31931.566981,33150.261468
BUX,2020.09.29.,33150.261468,33374.087426,32603.216423,32677.723379
BUX,2020.09.30.,32679.761491,33118.904092,32392.963886,32923.527489
BUX,2020.10.01.,32969.28622,33712.4925,32938.288044,33657.705467
BUX,2020.10.02.,33650.684207,33676.411868,33280.587147,33449.842404
BUX,2020.10.05.,33474.704331,33742.779798,33334.226138,33468.105692
BUX,2020.10.06.,33468.105692,33735.653163,33261.481217,33651.551497
BUX,2020.10.07.,33651.551497,33930.490033,33503.298748,33561.052356
BUX,2020.10.08.,33637.901357,33849.330418,33360.785756,33697.938581
BUX,2020.10.09.,33692.854278,33779.014822,33287.67416,33660.439612
BUX,2020.10.12.,33661.424324,33827.659087,32946.182726,33097.014569
BUX,2020.10.13.,33147.857604,33407.247322,32886.182961,33322.710205
BUX,2020.10.14.,33291.632796,33589.513002,33269.892432,33496.67205
BUX,2020.10.15.,33496.920007,33496.920007,32899.570634,33061.274066
BUX,2020.10.16.,33061.274066,33374.799486,33061.274066,33225.149041
BUX,2020.10.19.,33223.682355,33596.793223,33186.389464,33596.793223
BUX,2020.10.20.,33596.669245,34024.559282,33453.615816,33700.781136
BUX,2020.10.21.,33706.398144,34023.26073,33565.197824,33696.731918
BUX,2020.10.22.,33711.308139,33791.487971,33508.022541,33655.096903
BUX,2020.10.26.,33658.418586,33766.947205,32955.994424,33012.624379
BUX,2020.10.27.,33109.226146,33281.576778,32868.448229,32992.690695
BUX,2020.10.28.,32992.198339,32992.198339,31957.900148,32106.77635
BUX,2020.10.29.,32074.755933,32335.876384,31897.502456,32047.678872
BUX,2020.10.30.,31951.617621,32419.710356,31894.404653,32279.165091
BUX,2020.11.02.,32311.185508,33235.378724,32311.185508,33077.545583
BUX,2020.11.03.,33133.484919,33975.538126,33133.484919,33834.427453467695
BUX,2020.11.04.,33835.673818,34840.722306,33508.122558,34774.717295
BUX,2020.11.05.,34806.78498,35283.480105,34703.302623,35264.980113
BUX,2020.11.06.,35265.291704,36214.494122,35028.815889,35390.44149
BUX,2020.11.09.,35390.44149,36820.690092,34547.356169,36524.014189
BUX,2020.11.10.,36524.216888,37447.776221,36342.880732,37366.632541
BUX,2020.11.11.,37372.46303,38263.787653,36667.659748,38045.798828
BUX,2020.11.12.,38010.208703,38010.208703,37516.176122,37712.816201
BUX,2020.11.13.,37611.130131,37877.552938,37049.148797,37335.102619
BUX,2020.11.16.,37337.593881,37907.820943,37174.096971,37414.596393
BUX,2020.11.17.,37414.596393,37534.726525,37092.472918,37470.502211
BUX,2020.11.18.,37469.025143,38361.820108,37174.96823,38361.820108
BUX,2020.11.19.,38361.820108,38719.674629,37908.867816,38163.606575
BUX,2020.11.20.,38214.839242,38841.650096,37813.914,38204.666884
BUX,2020.11.23.,38204.666884,38735.561261,37890.257872,38319.058698
BUX,2020.11.24.,38319.738069,39074.395326,38158.899465,39046.495538
BUX,2020.11.25.,39046.495538,39260.171241,38863.985718,39035.096087
BUX,2020.11.26.,39029.265599,39176.272808,38844.792853,39023.559675
BUX,2020.11.27.,39054.637084,39405.395415,38994.552338,39308.904355
BUX,2020.11.30.,39320.565331,39320.565331,38715.591645,38782.157484
BUX,2020.12.01.,38783.149314,39235.066706,38714.691906,38751.984798
BUX,2020.12.02.,38751.984798,39212.447746,38571.667947,39191.105489
BUX,2020.12.03.,39193.913993,39230.157618,38632.779762,38705.121448
BUX,2020.12.04.,38725.458662,39336.862257,38722.878618,39227.86794
BUX,2020.12.07.,39227.037519,39460.122074,38968.696039,39198.308027
BUX,2020.12.08.,39189.562295,39668.403175,39086.147362,39655.972211
BUX,2020.12.09.,39655.972211,40943.434112,39655.972211,40675.889376
BUX,2020.12.10.,40675.889376,41222.064305,40588.898654,41103.01131
BUX,2020.12.11.,41102.388127,41465.821224,40727.839154,41263.67266
BUX,2020.12.14.,41266.606032,42286.607491,41203.008013,41967.89065
BUX,2020.12.15.,41918.166795,42362.13894,41704.208672,41894.086923
BUX,2020.12.16.,41894.579279,42223.806718,41723.256271,41911.270998
BUX,2020.12.17.,41911.916009,42276.018558,41789.692993,42088.028365
BUX,2020.12.18.,41982.365174,42044.249683,41523.810257,41614.921028
BUX,2020.12.21.,41614.297845,41614.297845,40083.801947,40483.165235
BUX,2020.12.22.,40486.098607,41234.269566,40484.62154,41049.522032
BUX,2020.12.23.,41049.522032,41356.004108,40936.234143,41197.13687
BUX,2020.12.28.,41215.783315,41875.813804,41215.783315,41528.444426
BUX,2020.12.29.,41656.526094,41968.04662,41637.135468,41733.112345
BUX,2020.12.30.,41733.112345,42262.315576,41733.112345,42047.58596
BUX,2021.01.04.,42010.293068,42520.382539,42010.293068,42333.484428
BUX,2021.01.05.,42313.147214,42434.298672,42080.165416,42434.298672
BUX,2021.01.06.,42431.383428,43123.479873,42431.383428,43085.055373
BUX,2021.01.07.,43087.970617,43900.704598,43041.6607,43900.704598
BUX,2021.01.08.,43903.166377,44467.634775,43726.153091,44393.212704
BUX,2021.01.11.,44395.036993,44822.608499,44063.549127,44715.791832
BUX,2021.01.12.,44719.113515,44759.404201,44176.421669,44246.559968
BUX,2021.01.13.,44247.925717,45108.470442,44027.3491,44684.36091
BUX,2021.01.14.,44722.78541,44990.634293,44587.13695,44876.421049
BUX,2021.01.15.,44876.591768,45013.882389,44074.9327,44204.446938
BUX,2021.01.18.,44204.446938,44755.588709,43674.119422,44755.588709
BUX,2021.01.19.,44755.588709,45179.446528,44373.481882,44609.998833
BUX,2021.01.20.,44605.598774,44779.602917,44026.5457,44103.39937
BUX,2021.01.21.,44190.416116,44684.815877,44087.245158,44250.428833
BUX,2021.01.22.,44287.721724,44313.649649,43501.392081,43630.221166
BUX,2021.01.25.,43624.604158,44040.398759,43188.935919,43188.935919
BUX,2021.01.26.,43188.935919,43734.525222,42977.412246,43507.128267
BUX,2021.01.27.,43507.872139,43781.052647,42730.684279,43077.244388
BUX,2021.01.28.,43075.954367,43677.416073,42624.068803,43552.041249
BUX,2021.01.29.,43551.396238,43936.023431,43159.758081,43517.120642
BUX,2021.02.01.,43513.798958,44230.415425,43513.798958,43703.865474
BUX,2021.02.02.,43806.330809,44153.380313,43634.894584,44101.045287
BUX,2021.02.03.,44118.536752,44381.361922,43938.584691,44016.290992
BUX,2021.02.04.,44016.290992,44443.761123,44012.832804,44226.337276
BUX,2021.02.05.,44226.957169,44383.803604,44045.1855,44045.260279
BUX,2021.02.08.,44045.260279,44605.051694,44045.260279,44215.968523
BUX,2021.02.09.,44292.817524,44660.279572,44018.591261,44511.15673
BUX,2021.02.10.,44510.664374,44714.597255,43848.473346,43950.78002
BUX,2021.02.11.,43950.78002,44589.233181,43662.113538,43676.689758
BUX,2021.02.12.,43697.026973,43832.163599,43258.313801,43389.32704
BUX,2021.02.15.,43470.675896,44098.2506,43470.675896,43823.57082
BUX,2021.02.16.,43824.063175,44941.654005,43824.063175,44941.654005
BUX,2021.02.17.,44941.654005,45484.26984,44415.315419,44416.14746
BUX,2021.02.18.,44411.934704,44658.165926,43982.122867,44046.5606
BUX,2021.02.19.,44040.943592,44365.593954,43779.153319,44069.305213
BUX,2021.02.22.,44068.189404,44068.189404,43252.265326,43457.146298
BUX,2021.02.23.,43450.930816,43834.438953,42551.394553,42945.108203
BUX,2021.02.24.,42935.278439,43697.470614,42882.012462,43183.44776
BUX,2021.02.25.,43356.314079,43999.472894,43356.314079,43999.472894
BUX,2021.02.26.,43845.774893,44128.962947,43444.349226,43790.169367
BUX,2021.03.01.,43789.053558,44843.934752,43789.053558,44710.24834
BUX,2021.03.02.,44772.4031581841,44993.975861736,44402.3258361222,44402.3258361222
BUX,2021.03.03.,44453.1688711547,44684.7162374031,43566.447816801,43595.2218193459
BUX,2021.03.04.,43595.2218193459,43627.7034807142,42531.4420127275,42932.6051439855
BUX,2021.03.05.,42932.6051439855,43524.8219493092,42330.1614396122,43268.9958383894
BUX,2021.03.08.,43269.4881941432,43657.1756387389,43255.8496065526,43540.3632243377
BUX,2021.03.09.,43541.3479358452,43746.9106327874,43243.3072699406,43312.6575846266
BUX,2021.03.10.,43313.1534996617,43799.7745443944,43312.748102202,43579.3902201395
BUX,2021.03.11.,43617.8147204894,44014.545065073,43617.8147204894,43784.894432129
BUX,2021.03.12.,43784.894432129,44177.435256121,43667.1841182544,43711.8414562602
BUX,2021.03.16.,44044.8537926254,44490.3628585066,43981.3053144627,44268.7682451201
BUX,2021.03.17.,44270.8063568279,44378.2437044078,43471.6900064776,43504.4658601497
BUX,2021.03.18.,43501.5506160259,44546.1510870143,43501.5506160259,44465.7496085991
BUX,2021.03.19.,44465.7496085991,44619.4277004294,43975.1516198567,44042.1202241914
BUX,2021.03.22.,44035.0284877889,44404.7998211124,43822.3042109321,43851.957281646
BUX,2021.03.23.,43852.9500319981,44102.7679174591,43489.4610179696,43603.0156507786
BUX,2021.03.24.,43544.354184046,44367.9215985641,43376.7890914696,44290.240458842
BUX,2021.03.25.,44142.491792007,44498.6969816598,43956.1995990438,44168.8082325139
BUX,2021.03.26.,44247.6705776167,44524.2817817809,44078.319209801,44201.2477504354
BUX,2021.03.29.,44203.1355711151,44847.6647650374,44199.5571787981,44617.7311319772
BUX,2021.03.30.,44617.7311319772,44899.150178588,44502.1932262125,44746.7556834909
BUX,2021.03.31.,44736.897890353,45032.3032529068,44326.1836881112,44326.1836881112
BUX,2021.04.01.,44424.6827993346,44696.011050051,44144.0326882689,44242.9286497418
BUX,2021.04.06.,44292.1782053535,44761.7914331212,44292.1782053535,44357.8643782128
BUX,2021.04.07.,44403.4899634492,44579.9877058703,44335.0301322023,44357.6406162394
BUX,2021.04.08.,44357.6406162394,44536.4300563826,44048.20949176,44194.157967217
BUX,2021.04.09.,44194.4424579799,44235.2977610533,43738.6628677615,43775.4070242016
BUX,2021.04.12.,43763.2151285032,43943.6238431489,43267.2493135337,43267.2493135337
BUX,2021.04.13.,43267.2493135337,43630.4422481074,42636.751314469,42865.6327867047
BUX,2021.04.14.,42867.9737005863,43038.9104957428,42134.5120456631,42514.9390129811
BUX,2021.04.15.,42515.6157577069,42921.5744118747,42181.0278310906,42626.7103638361
BUX,2021.04.16.,42685.8571226632,43039.0913129124,42564.7118627232,42997.6138137487
BUX,2021.04.19.,42997.9246407661,43218.1800765269,42311.0022801593,42388.0892738849
BUX,2021.04.20.,42391.4019528292,42597.2613167866,41758.7215962802,42597.2613167866
BUX,2021.04.21.,42621.8860945925,42975.1691425399,42606.7030155617,42753.6015618697
BUX,2021.04.22.,42752.1517512745,43154.6643244544,42732.0845180731,42906.4780485479
BUX,2021.04.23.,42917.9450389487,42923.9077650152,42613.1283551265,42772.9522719577
BUX,2021.04.26.,42785.9881534538,43281.609076392,42639.7700500173,43281.609076392
BUX,2021.04.27.,43281.609076392,43559.1172792801,43190.6016278726,43357.1875573281
BUX,2021.04.28.,43426.192109293,43681.6358713413,43255.3465436024,43549.4308720856
BUX,2021.04.29.,43549.4308720856,44038.4280746354,43549.4308720856,43665.4178798831
BUX,2021.04.30.,43665.4178798831,43866.1505287414,43183.1966637401,43183.1966637401
BUX,2021.05.03.,43184.1291447925,43470.6488179861,42892.8337688756,43093.8876820473
BUX,2021.05.04.,43087.7314875959,44103.6252460679,43087.7314875959,44036.1831011969
BUX,2021.05.05.,44048.4954900998,44529.0049381768,44048.4954900998,44142.6979542575
BUX,2021.05.06.,44155.7338357536,44490.9077351241,43959.7686706111,44472.7119290451
BUX,2021.05.07.,44469.8451814449,44824.9516308208,44113.3088621276,44164.370760249
BUX,2021.05.10.,44169.4381134279,44612.207672633,43927.3193163012,44587.5945745731
BUX,2021.05.11.,44586.8696692755,44586.8696692755,43535.530918997,44350.6680136103
BUX,2021.05.12.,44350.6679569757,44587.2234722266,44104.331896977,44160.7126386416
BUX,2021.05.13.,44159.5746755901,44975.8534044426,43729.8133408805,44974.0804720104
BUX,2021.05.14.,44974.4162294397,45493.754801368,44806.4699208577,45429.1160612112
BUX,2021.05.17.,45424.8266072443,45960.2658847133,45299.0725073813,45862.0127248765
BUX,2021.05.18.,45837.3879470706,46129.1563835418,45530.6352529846,45891.4500981146
BUX,2021.05.19.,45898.5418278434,45898.5418278434,44983.5985235989,45128.5594941199
BUX,2021.05.20.,45219.9402730729,46281.4295333754,45219.4561078999,46261.370333279
BUX,2021.05.21.,46261.0595062616,46485.9069139408,45962.9542087196,46396.8690493446
BUX,2021.05.25.,46456.0157822036,46612.9726810779,45765.1533666749,45765.1533666749
BUX,2021.05.26.,45766.9520793454,46379.3158597976,45766.9520793454,46379.3158597976
BUX,2021.05.27.,46397.1613636088,46426.0383111741,45713.1725195411,45802.6147924616
BUX,2021.05.28.,45802.1485519354,46265.7060707988,45801.216070883,46233.2874707894
BUX,2021.05.31.,46268.2951822994,46459.4431003511,46011.1154230513,46371.0187763148
BUX,2021.06.01.,46370.1409336092,47263.5839760894,46368.4313850132,46699.7435269643
BUX,2021.06.02.,46723.5375320459,46995.0247134574,46557.9597622997,46736.8873514202
BUX,2021.06.03.,46736.8873514202,47536.1014417583,46734.6262056796,47422.7700884675
BUX,2021.06.04.,47379.6811807441,48282.5664986493,47364.3089755265,48282.1413595855
BUX,2021.06.07.,48282.2967730942,48676.6242844906,48105.2809570255,48255.9008142284
BUX,2021.06.08.,48343.0418036881,48853.6633010492,48142.8712016079,48546.4502151726
BUX,2021.06.09.,48547.1751204702,48793.6456736565,47669.6606193838,48206.5561188665
BUX,2021.06.10.,48207.2810241641,48480.1018688002,47963.9776566099,48475.0651611603
BUX,2021.06.11.,48474.3402558627,48986.4235490556,48305.6472126129,48845.8359846232
BUX,2021.06.14.,48812.3202194464,49138.2296648008,48747.3601292445,49015.2360964558
BUX,2021.06.15.,49029.4195559134,49375.9336411813,48906.8843664367,49299.4817897964
BUX,2021.06.16.,49299.4817897964,49410.3113539153,48251.2085872513,48525.7400910209
BUX,2021.06.17.,48526.7084213669,48839.7687228718,48293.7163397341,48795.6841119319
BUX,2021.06.18.,48775.9685256562,48918.7298789094,48070.4150712517,48117.7231372134
BUX,2021.06.21.,48112.8814854836,48427.4550171478,47564.662433126,48379.6158620538
