"datetime","TIME PERIOD","EUR_HUF"
"2020-12-03","03 Dec 2020","357.63"
"2020-12-04","04 Dec 2020","358.57"
"2020-12-07","07 Dec 2020","359.49"
"2020-12-08","08 Dec 2020","360.10"
"2020-12-09","09 Dec 2020","356.64"
"2020-12-10","10 Dec 2020","355.24"
"2020-12-11","11 Dec 2020","354.81"
"2020-12-14","14 Dec 2020","353.63"
"2020-12-15","15 Dec 2020","355.32"
"2020-12-16","16 Dec 2020","355.52"
"2020-12-17","17 Dec 2020","355.27"
"2020-12-18","18 Dec 2020","357.24"
"2020-12-21","21 Dec 2020","360.93"
"2020-12-22","22 Dec 2020","362.33"
"2020-12-23","23 Dec 2020","362.65"
"2020-12-24","24 Dec 2020","361.62"
"2020-12-28","28 Dec 2020","363.46"
"2020-12-29","29 Dec 2020","364.53"
"2020-12-30","30 Dec 2020","364.88"
"2020-12-31","31 Dec 2020","363.89"
"2021-01-04","04 Jan 2021","361.32"
"2021-01-05","05 Jan 2021","360.27"
"2021-01-06","06 Jan 2021","357.86"
"2021-01-07","07 Jan 2021","357.79"
"2021-01-08","08 Jan 2021","359.62"
"2021-01-11","11 Jan 2021","360.70"
"2021-01-12","12 Jan 2021","359.66"
"2021-01-13","13 Jan 2021","360.25"
"2021-01-14","14 Jan 2021","359.57"
"2021-01-15","15 Jan 2021","359.99"
"2021-01-18","18 Jan 2021","360.39"
"2021-01-19","19 Jan 2021","358.52"
"2021-01-20","20 Jan 2021","357.38"
"2021-01-21","21 Jan 2021","357.38"
"2021-01-22","22 Jan 2021","357.61"
"2021-01-25","25 Jan 2021","357.33"
"2021-01-26","26 Jan 2021","358.61"
"2021-01-27","27 Jan 2021","360.90"
"2021-01-28","28 Jan 2021","360.34"
"2021-01-29","29 Jan 2021","358.39"
"2021-02-01","01 Feb 2021","356.35"
"2021-02-02","02 Feb 2021","355.70"
"2021-02-03","03 Feb 2021","355.51"
"2021-02-04","04 Feb 2021","355.59"
"2021-02-05","05 Feb 2021","356.58"
"2021-02-08","08 Feb 2021","358.33"
"2021-02-09","09 Feb 2021","358.88"
"2021-02-10","10 Feb 2021","357.53"
"2021-02-11","11 Feb 2021","357.18"
"2021-02-12","12 Feb 2021","358.87"
"2021-02-15","15 Feb 2021","358.15"
"2021-02-16","16 Feb 2021","358.51"
"2021-02-17","17 Feb 2021","359.03"
"2021-02-18","18 Feb 2021","358.73"
"2021-02-19","19 Feb 2021","358.50"
"2021-02-22","22 Feb 2021","359.09"
"2021-02-23","23 Feb 2021","359.14"
"2021-02-24","24 Feb 2021","359.74"
"2021-02-25","25 Feb 2021","360.18"
"2021-02-26","26 Feb 2021","361.43"
"2021-03-01","01 Mar 2021","362.86"
"2021-03-02","02 Mar 2021","363.70"
"2021-03-03","03 Mar 2021","363.75"
"2021-03-04","04 Mar 2021","364.53"
"2021-03-05","05 Mar 2021","366.29"
"2021-03-08","08 Mar 2021","367.19"
"2021-03-09","09 Mar 2021","366.83"
"2021-03-10","10 Mar 2021","367.48"
"2021-03-11","11 Mar 2021","365.88"
"2021-03-12","12 Mar 2021","366.18"
"2021-03-15","15 Mar 2021","367.63"
"2021-03-16","16 Mar 2021","367.30"
"2021-03-17","17 Mar 2021","367.74"
"2021-03-18","18 Mar 2021","368.18"
"2021-03-19","19 Mar 2021","367.94"
"2021-03-22","22 Mar 2021","366.90"
"2021-03-23","23 Mar 2021","366.51"
"2021-03-24","24 Mar 2021","364.93"
"2021-03-25","25 Mar 2021","364.78"
"2021-03-26","26 Mar 2021","363.58"
"2021-03-29","29 Mar 2021","362.32"
"2021-03-30","30 Mar 2021","363.30"
"2021-03-31","31 Mar 2021","363.27"
"2021-04-01","01 Apr 2021","361.84"
"2021-04-06","06 Apr 2021","360.31"
"2021-04-07","07 Apr 2021","359.68"
"2021-04-08","08 Apr 2021","358.65"
"2021-04-09","09 Apr 2021","357.97"
"2021-04-12","12 Apr 2021","356.43"
"2021-04-13","13 Apr 2021","359.44"
"2021-04-14","14 Apr 2021","358.61"
"2021-04-15","15 Apr 2021","358.93"
"2021-04-16","16 Apr 2021","361.10"
"2021-04-19","19 Apr 2021","360.23"
"2021-04-20","20 Apr 2021","361.11"
"2021-04-21","21 Apr 2021","362.30"
"2021-04-22","22 Apr 2021","363.52"
"2021-04-23","23 Apr 2021","363.47"
"2021-04-26","26 Apr 2021","363.30"
"2021-04-27","27 Apr 2021","362.77"
"2021-04-28","28 Apr 2021","361.75"
"2021-04-29","29 Apr 2021","360.39"
"2021-04-30","30 Apr 2021","359.86"
"2021-05-03","03 May 2021","359.94"
"2021-05-04","04 May 2021","360.31"
"2021-05-05","05 May 2021","359.65"
"2021-05-06","06 May 2021","358.18"
"2021-05-07","07 May 2021","358.01"
"2021-05-10","10 May 2021","357.26"
"2021-05-11","11 May 2021","358.34"
"2021-05-12","12 May 2021","357.40"
"2021-05-13","13 May 2021","357.13"
"2021-05-14","14 May 2021","355.52"
"2021-05-17","17 May 2021","352.90"
"2021-05-18","18 May 2021","350.50"
"2021-05-19","19 May 2021","350.85"
"2021-05-20","20 May 2021","350.60"
"2021-05-21","21 May 2021","349.11"
"2021-05-24","24 May 2021","347.47"
"2021-05-25","25 May 2021","348.86"
"2021-05-26","26 May 2021","350.56"
"2021-05-27","27 May 2021","348.54"
"2021-05-28","28 May 2021","347.85"
"2021-05-31","31 May 2021","347.61"
"2021-06-01","01 Jun 2021","346.46"
"2021-06-02","02 Jun 2021","346.06"
"2021-06-03","03 Jun 2021","345.82"
"2021-06-04","04 Jun 2021","346.56"
"2021-06-07","07 Jun 2021","345.91"
"2021-06-08","08 Jun 2021","347.86"
"2021-06-09","09 Jun 2021","347.19"
"2021-06-10","10 Jun 2021","346.14"
"2021-06-11","11 Jun 2021","346.24"
"2021-06-14","14 Jun 2021","351.14"
"2021-06-15","15 Jun 2021","352.08"
"2021-06-16","16 Jun 2021","351.67"
"2021-06-17","17 Jun 2021","354.30"
"2021-06-18","18 Jun 2021","355.41"
"2021-06-21","21 Jun 2021","354.11"
"2021-06-22","22 Jun 2021","355.16"
"2021-06-23","23 Jun 2021","349.34"
"2021-06-24","24 Jun 2021","350.52"
"2021-06-25","25 Jun 2021","351.88"
"2021-06-28","28 Jun 2021","351.98"
"2021-06-29","29 Jun 2021","351.11"
"2021-06-30","30 Jun 2021","351.68"
"2021-07-01","01 Jul 2021","351.86"
"2021-07-02","02 Jul 2021","352.10"
"2021-07-05","05 Jul 2021","351.53"
"2021-07-06","06 Jul 2021","353.40"
"2021-07-07","07 Jul 2021","355.57"
"2021-07-08","08 Jul 2021","358.57"
"2021-07-09","09 Jul 2021","355.10"
"2021-07-12","12 Jul 2021","355.38"
"2021-07-13","13 Jul 2021","356.67"
"2021-07-14","14 Jul 2021","358.08"
"2021-07-15","15 Jul 2021","359.45"
"2021-07-16","16 Jul 2021","359.73"
"2021-07-19","19 Jul 2021","359.48"
"2021-07-20","20 Jul 2021","359.45"
"2021-07-21","21 Jul 2021","360.20"
"2021-07-22","22 Jul 2021","357.87"
"2021-07-23","23 Jul 2021","359.13"
"2021-07-26","26 Jul 2021","361.65"
"2021-07-27","27 Jul 2021","359.43"
"2021-07-28","28 Jul 2021","359.72"
"2021-07-29","29 Jul 2021","358.08"
"2021-07-30","30 Jul 2021","357.20"
"2021-08-02","02 Aug 2021","356.01"
"2021-08-03","03 Aug 2021","354.59"
"2021-08-04","04 Aug 2021","354.24"
"2021-08-05","05 Aug 2021","353.95"
"2021-08-06","06 Aug 2021","352.72"
"2021-08-09","09 Aug 2021","353.87"
"2021-08-10","10 Aug 2021","352.86"
"2021-08-11","11 Aug 2021","354.84"
"2021-08-12","12 Aug 2021","353.25"
"2021-08-13","13 Aug 2021","353.03"
"2021-08-16","16 Aug 2021","351.89"
"2021-08-17","17 Aug 2021","351.15"
"2021-08-18","18 Aug 2021","350.52"
"2021-08-19","19 Aug 2021","350.98"
"2021-08-20","20 Aug 2021","350.92"
"2021-08-23","23 Aug 2021","350.13"
"2021-08-24","24 Aug 2021","349.69"
"2021-08-25","25 Aug 2021","348.76"
"2021-08-26","26 Aug 2021","349.18"
"2021-08-27","27 Aug 2021","350.87"
"2021-08-30","30 Aug 2021","348.30"
"2021-08-31","31 Aug 2021","348.80"
"2021-09-01","01 Sep 2021","348.03"
"2021-09-02","02 Sep 2021","347.85"
"2021-09-03","03 Sep 2021","348.40"
"2021-09-06","06 Sep 2021","347.03"
"2021-09-07","07 Sep 2021","348.59"
"2021-09-08","08 Sep 2021","350.14"
"2021-09-09","09 Sep 2021","350.88"
"2021-09-10","10 Sep 2021","349.88"
"2021-09-13","13 Sep 2021","349.58"
"2021-09-14","14 Sep 2021","350.05"
"2021-09-15","15 Sep 2021","348.86"
"2021-09-16","16 Sep 2021","350.19"
"2021-09-17","17 Sep 2021","351.49"
"2021-09-20","20 Sep 2021","353.97"
"2021-09-21","21 Sep 2021","354.63"
"2021-09-22","22 Sep 2021","355.28"
"2021-09-23","23 Sep 2021","356.15"
"2021-09-24","24 Sep 2021","356.99"
"2021-09-27","27 Sep 2021","358.13"
"2021-09-28","28 Sep 2021","359.39"
"2021-09-29","29 Sep 2021","359.60"
"2021-09-30","30 Sep 2021","360.19"
"2021-10-01","01 Oct 2021","358.16"
"2021-10-04","04 Oct 2021","355.90"
"2021-10-05","05 Oct 2021","356.90"
"2021-10-06","06 Oct 2021","359.43"
"2021-10-07","07 Oct 2021","358.16"
"2021-10-08","08 Oct 2021","360.19"
"2021-10-11","11 Oct 2021","360.70"
"2021-10-12","12 Oct 2021","359.91"
"2021-10-13","13 Oct 2021","360.20"
"2021-10-14","14 Oct 2021","359.00"
"2021-10-15","15 Oct 2021","359.71"
"2021-10-18","18 Oct 2021","361.35"
"2021-10-19","19 Oct 2021","360.64"
"2021-10-20","20 Oct 2021","361.59"
"2021-10-21","21 Oct 2021","363.39"
"2021-10-22","22 Oct 2021","363.52"
"2021-10-25","25 Oct 2021","365.84"
"2021-10-26","26 Oct 2021","365.29"
"2021-10-27","27 Oct 2021","364.05"
"2021-10-28","28 Oct 2021","363.33"
"2021-10-29","29 Oct 2021","360.00"
"2021-11-01","01 Nov 2021","360.48"
"2021-11-02","02 Nov 2021","359.35"
"2021-11-03","03 Nov 2021","358.88"
"2021-11-04","04 Nov 2021","359.86"
"2021-11-05","05 Nov 2021","359.50"
"2021-11-08","08 Nov 2021","359.76"
"2021-11-09","09 Nov 2021","360.99"
"2021-11-10","10 Nov 2021","362.15"
"2021-11-11","11 Nov 2021","364.80"
"2021-11-12","12 Nov 2021","366.15"
"2021-11-15","15 Nov 2021","365.98"
"2021-11-16","16 Nov 2021","366.35"
"2021-11-17","17 Nov 2021","364.73"
"2021-11-18","18 Nov 2021","363.69"
"2021-11-19","19 Nov 2021","367.80"
"2021-11-22","22 Nov 2021","369.12"
"2021-11-23","23 Nov 2021","370.91"
"2021-11-24","24 Nov 2021","369.15"
"2021-11-25","25 Nov 2021","366.61"
"2021-11-26","26 Nov 2021","368.56"
"2021-11-29","29 Nov 2021","368.58"
"2021-11-30","30 Nov 2021","365.68"
"2021-12-01","01 Dec 2021","363.78"
"2021-12-02","02 Dec 2021","362.44"
"2021-12-03","03 Dec 2021","363.86"
"2021-12-06","06 Dec 2021","364.43"
"2021-12-07","07 Dec 2021","365.88"
"2021-12-08","08 Dec 2021","368.13"
"2021-12-09","09 Dec 2021","365.81"
"2021-12-10","10 Dec 2021","365.58"
"2021-12-13","13 Dec 2021","367.07"
"2021-12-14","14 Dec 2021","366.85"
"2021-12-15","15 Dec 2021","369.09"
"2021-12-16","16 Dec 2021","369.24"
"2021-12-17","17 Dec 2021","367.57"
"2021-12-20","20 Dec 2021","366.69"
"2021-12-21","21 Dec 2021","368.00"
"2021-12-22","22 Dec 2021","368.54"
"2021-12-23","23 Dec 2021","369.84"
"2021-12-24","24 Dec 2021","370.82"
"2021-12-27","27 Dec 2021","370.22"
"2021-12-28","28 Dec 2021","369.08"
"2021-12-29","29 Dec 2021","370.22"
"2021-12-30","30 Dec 2021","370.15"
"2021-12-31","31 Dec 2021","369.19"
"2022-01-03","03 Jan 2022","367.71"
"2022-01-04","04 Jan 2022","365.12"
"2022-01-05","05 Jan 2022","362.15"
"2022-01-06","06 Jan 2022","359.84"
"2022-01-07","07 Jan 2022","358.68"
"2022-01-10","10 Jan 2022","358.40"
"2022-01-11","11 Jan 2022","357.45"
"2022-01-12","12 Jan 2022","355.98"
"2022-01-13","13 Jan 2022","355.24"
"2022-01-14","14 Jan 2022","356.10"
"2022-01-17","17 Jan 2022","356.09"
"2022-01-18","18 Jan 2022","357.00"
"2022-01-19","19 Jan 2022","355.88"
"2022-01-20","20 Jan 2022","355.81"
"2022-01-21","21 Jan 2022","358.19"
"2022-01-24","24 Jan 2022","359.84"
"2022-01-25","25 Jan 2022","359.44"
"2022-01-26","26 Jan 2022","359.67"
"2022-01-27","27 Jan 2022","358.09"
"2022-01-28","28 Jan 2022","358.42"
"2022-01-31","31 Jan 2022","357.19"
"2022-02-01","01 Feb 2022","356.38"
"2022-02-02","02 Feb 2022","354.45"
"2022-02-03","03 Feb 2022","353.94"
"2022-02-04","04 Feb 2022","352.92"
"2022-02-07","07 Feb 2022","353.48"
"2022-02-08","08 Feb 2022","353.09"
"2022-02-09","09 Feb 2022","352.94"
"2022-02-10","10 Feb 2022","354.02"
"2022-02-11","11 Feb 2022","353.38"
"2022-02-14","14 Feb 2022","357.06"
"2022-02-15","15 Feb 2022","355.33"
"2022-02-16","16 Feb 2022","355.65"
"2022-02-17","17 Feb 2022","356.08"
"2022-02-18","18 Feb 2022","356.37"
"2022-02-21","21 Feb 2022","357.54"
"2022-02-22","22 Feb 2022","355.89"
"2022-02-23","23 Feb 2022","357.25"
"2022-02-24","24 Feb 2022","368.63"
"2022-02-25","25 Feb 2022","365.28"
"2022-02-28","28 Feb 2022","369.72"
"2022-03-01","01 Mar 2022","379.60"
"2022-03-02","02 Mar 2022","382.31"
"2022-03-03","03 Mar 2022","378.64"
"2022-03-04","04 Mar 2022","386.54"
"2022-03-07","07 Mar 2022","393.25"
"2022-03-08","08 Mar 2022","388.28"
"2022-03-09","09 Mar 2022","379.66"
"2022-03-10","10 Mar 2022","381.63"
"2022-03-11","11 Mar 2022","380.92"
"2022-03-14","14 Mar 2022","373.88"
"2022-03-15","15 Mar 2022","371.41"
"2022-03-16","16 Mar 2022","371.18"
"2022-03-17","17 Mar 2022","372.05"
"2022-03-18","18 Mar 2022","375.33"
"2022-03-21","21 Mar 2022","374.48"
"2022-03-22","22 Mar 2022","371.23"
"2022-03-23","23 Mar 2022","372.25"
"2022-03-24","24 Mar 2022","374.44"
"2022-03-25","25 Mar 2022","373.81"
"2022-03-28","28 Mar 2022","374.13"
"2022-03-29","29 Mar 2022","369.80"
"2022-03-30","30 Mar 2022","368.13"
"2022-03-31","31 Mar 2022","369.77"
"2022-04-01","01 Apr 2022","368.12"
"2022-04-04","04 Apr 2022","369.15"
"2022-04-05","05 Apr 2022","370.93"
"2022-04-06","06 Apr 2022","377.77"
"2022-04-07","07 Apr 2022","379.26"
"2022-04-08","08 Apr 2022","375.66"
"2022-04-11","11 Apr 2022","378.27"
"2022-04-12","12 Apr 2022","377.78"
"2022-04-13","13 Apr 2022","378.45"
"2022-04-14","14 Apr 2022","376.57"
"2022-04-19","19 Apr 2022","374.12"
"2022-04-20","20 Apr 2022","371.36"
"2022-04-21","21 Apr 2022","370.60"
"2022-04-22","22 Apr 2022","370.35"
"2022-04-25","25 Apr 2022","374.08"
"2022-04-26","26 Apr 2022","374.46"
"2022-04-27","27 Apr 2022","379.74"
"2022-04-28","28 Apr 2022","377.06"
"2022-04-29","29 Apr 2022","378.71"
"2022-05-02","02 May 2022","378.51"
"2022-05-03","03 May 2022","382.15"
"2022-05-04","04 May 2022","377.55"
"2022-05-05","05 May 2022","378.65"
"2022-05-06","06 May 2022","381.47"
"2022-05-09","09 May 2022","383.23"
"2022-05-10","10 May 2022","380.15"
"2022-05-11","11 May 2022","379.13"
"2022-05-12","12 May 2022","382.20"
"2022-05-13","13 May 2022","385.00"
"2022-05-16","16 May 2022","385.85"
"2022-05-17","17 May 2022","386.30"
"2022-05-18","18 May 2022","382.88"
"2022-05-19","19 May 2022","385.83"
"2022-05-20","20 May 2022","382.93"
"2022-05-23","23 May 2022","381.65"
"2022-05-24","24 May 2022","383.33"
"2022-05-25","25 May 2022","388.25"
"2022-05-26","26 May 2022","391.72"
"2022-05-27","27 May 2022","392.83"
"2022-05-30","30 May 2022","392.18"
"2022-05-31","31 May 2022","396.20"
"2022-06-01","01 Jun 2022","395.03"
"2022-06-02","02 Jun 2022","394.90"
"2022-06-03","03 Jun 2022","394.78"
"2022-06-06","06 Jun 2022","388.05"
"2022-06-07","07 Jun 2022","389.33"
"2022-06-08","08 Jun 2022","391.25"
"2022-06-09","09 Jun 2022","396.45"
"2022-06-10","10 Jun 2022","398.48"
"2022-06-13","13 Jun 2022","399.30"
"2022-06-14","14 Jun 2022","398.68"
"2022-06-15","15 Jun 2022","397.96"
"2022-06-16","16 Jun 2022","398.10"
"2022-06-17","17 Jun 2022","400.53"
"2022-06-20","20 Jun 2022","397.85"
"2022-06-21","21 Jun 2022","396.48"
"2022-06-22","22 Jun 2022","396.00"
"2022-06-23","23 Jun 2022","399.60"
"2022-06-24","24 Jun 2022","401.34"
"2022-06-27","27 Jun 2022","402.62"
"2022-06-28","28 Jun 2022","398.55"
"2022-06-29","29 Jun 2022","394.28"
"2022-06-30","30 Jun 2022","397.04"
"2022-07-01","01 Jul 2022","401.11"
"2022-07-04","04 Jul 2022","401.52"
"2022-07-05","05 Jul 2022","407.38"
"2022-07-06","06 Jul 2022","411.80"
"2022-07-07","07 Jul 2022","410.04"
"2022-07-08","08 Jul 2022","402.45"
"2022-07-11","11 Jul 2022","408.22"
"2022-07-12","12 Jul 2022","409.98"
"2022-07-13","13 Jul 2022","409.35"
"2022-07-14","14 Jul 2022","408.78"
"2022-07-15","15 Jul 2022","403.73"
"2022-07-18","18 Jul 2022","402.05"
"2022-07-19","19 Jul 2022","397.45"
"2022-07-20","20 Jul 2022","399.50"
"2022-07-21","21 Jul 2022","400.13"
"2022-07-22","22 Jul 2022","398.30"
"2022-07-25","25 Jul 2022","396.50"
"2022-07-26","26 Jul 2022","400.99"
"2022-07-27","27 Jul 2022","404.67"
"2022-07-28","28 Jul 2022","407.30"
"2022-07-29","29 Jul 2022","404.80"
"2022-08-01","01 Aug 2022","401.35"
"2022-08-02","02 Aug 2022","396.82"
"2022-08-03","03 Aug 2022","395.03"
"2022-08-04","04 Aug 2022","395.98"
"2022-08-05","05 Aug 2022","393.78"
"2022-08-08","08 Aug 2022","394.27"
"2022-08-09","09 Aug 2022","397.35"
"2022-08-10","10 Aug 2022","397.65"
"2022-08-11","11 Aug 2022","394.18"
"2022-08-12","12 Aug 2022","392.30"
"2022-08-15","15 Aug 2022","398.60"
"2022-08-16","16 Aug 2022","406.20"
"2022-08-17","17 Aug 2022","404.28"
"2022-08-18","18 Aug 2022","405.13"
"2022-08-19","19 Aug 2022","407.35"
"2022-08-22","22 Aug 2022","408.00"
"2022-08-23","23 Aug 2022","410.55"
"2022-08-24","24 Aug 2022","410.93"
"2022-08-25","25 Aug 2022","408.93"
"2022-08-26","26 Aug 2022","410.48"
"2022-08-29","29 Aug 2022","409.90"
"2022-08-30","30 Aug 2022","406.38"
"2022-08-31","31 Aug 2022","402.80"
"2022-09-01","01 Sep 2022","399.58"
"2022-09-02","02 Sep 2022","398.38"
"2022-09-05","05 Sep 2022","403.90"
"2022-09-06","06 Sep 2022","402.65"
"2022-09-07","07 Sep 2022","401.83"
"2022-09-08","08 Sep 2022","395.48"
"2022-09-09","09 Sep 2022","396.30"
"2022-09-12","12 Sep 2022","395.73"
"2022-09-13","13 Sep 2022","396.83"
"2022-09-14","14 Sep 2022","402.90"
"2022-09-15","15 Sep 2022","407.15"
"2022-09-16","16 Sep 2022","403.98"
"2022-09-19","19 Sep 2022","400.85"
"2022-09-20","20 Sep 2022","398.58"
"2022-09-21","21 Sep 2022","405.10"
"2022-09-22","22 Sep 2022","405.25"
"2022-09-23","23 Sep 2022","406.30"
"2022-09-26","26 Sep 2022","408.83"
"2022-09-27","27 Sep 2022","406.65"
"2022-09-28","28 Sep 2022","411.72"
"2022-09-29","29 Sep 2022","421.93"
"2022-09-30","30 Sep 2022","422.18"
"2022-10-03","03 Oct 2022","424.86"
"2022-10-04","04 Oct 2022","417.68"
"2022-10-05","05 Oct 2022","423.60"
"2022-10-06","06 Oct 2022","422.59"
"2022-10-07","07 Oct 2022","423.85"
"2022-10-10","10 Oct 2022","428.20"
"2022-10-11","11 Oct 2022","428.73"
"2022-10-12","12 Oct 2022","429.65"
"2022-10-13","13 Oct 2022","430.65"
"2022-10-14","14 Oct 2022","418.24"
"2022-10-17","17 Oct 2022","418.30"
"2022-10-18","18 Oct 2022","413.08"
"2022-10-19","19 Oct 2022","413.78"
"2022-10-20","20 Oct 2022","411.20"
"2022-10-21","21 Oct 2022","412.88"
"2022-10-24","24 Oct 2022","411.88"
"2022-10-25","25 Oct 2022","413.70"
"2022-10-26","26 Oct 2022","408.09"
"2022-10-27","27 Oct 2022","412.15"
"2022-10-28","28 Oct 2022","411.70"
"2022-10-31","31 Oct 2022","409.65"
"2022-11-01","01 Nov 2022","406.90"
"2022-11-02","02 Nov 2022","407.00"
"2022-11-03","03 Nov 2022","407.87"
"2022-11-04","04 Nov 2022","401.15"
"2022-11-07","07 Nov 2022","401.03"
"2022-11-08","08 Nov 2022","400.75"
"2022-11-09","09 Nov 2022","403.53"
"2022-11-10","10 Nov 2022","400.95"
"2022-11-11","11 Nov 2022","402.08"
"2022-11-14","14 Nov 2022","407.28"
"2022-11-15","15 Nov 2022","405.45"
"2022-11-16","16 Nov 2022","408.18"
"2022-11-17","17 Nov 2022","415.60"
"2022-11-18","18 Nov 2022","407.41"
"2022-11-21","21 Nov 2022","409.43"
"2022-11-22","22 Nov 2022","408.23"
"2022-11-23","23 Nov 2022","405.75"
"2022-11-24","24 Nov 2022","413.33"
"2022-11-25","25 Nov 2022","411.33"
"2022-11-28","28 Nov 2022","408.87"
"2022-11-29","29 Nov 2022","406.50"
"2022-11-30","30 Nov 2022","408.40"
"2022-12-01","01 Dec 2022","413.50"
"2022-12-02","02 Dec 2022","410.00"
"2022-12-05","05 Dec 2022","412.13"
"2022-12-06","06 Dec 2022","415.08"
"2022-12-07","07 Dec 2022","410.63"
"2022-12-08","08 Dec 2022","417.66"
"2022-12-09","09 Dec 2022","417.53"
"2022-12-12","12 Dec 2022","416.78"
"2022-12-13","13 Dec 2022","409.65"
"2022-12-14","14 Dec 2022","406.63"
"2022-12-15","15 Dec 2022","406.40"
"2022-12-16","16 Dec 2022","407.10"
"2022-12-19","19 Dec 2022","403.18"
"2022-12-20","20 Dec 2022","403.88"
"2022-12-21","21 Dec 2022","402.93"
"2022-12-22","22 Dec 2022","402.13"
"2022-12-23","23 Dec 2022","400.68"
"2022-12-27","27 Dec 2022","401.65"
"2022-12-28","28 Dec 2022","403.30"
"2022-12-29","29 Dec 2022","399.60"
"2022-12-30","30 Dec 2022","400.87"
"2023-01-02","02 Jan 2023","401.03"
"2023-01-03","03 Jan 2023","403.33"
"2023-01-04","04 Jan 2023","395.85"
"2023-01-05","05 Jan 2023","396.88"
"2023-01-06","06 Jan 2023","396.96"
"2023-01-09","09 Jan 2023","397.25"
"2023-01-10","10 Jan 2023","399.00"
"2023-01-11","11 Jan 2023","399.10"
"2023-01-12","12 Jan 2023","399.60"
"2023-01-13","13 Jan 2023","396.96"
"2023-01-16","16 Jan 2023","398.98"
"2023-01-17","17 Jan 2023","399.58"
"2023-01-18","18 Jan 2023","396.15"
"2023-01-19","19 Jan 2023","396.43"
"2023-01-20","20 Jan 2023","395.88"
"2023-01-23","23 Jan 2023","395.98"
"2023-01-24","24 Jan 2023","397.33"
"2023-01-25","25 Jan 2023","388.75"
"2023-01-26","26 Jan 2023","387.38"
"2023-01-27","27 Jan 2023","388.85"
"2023-01-30","30 Jan 2023","390.53"
"2023-01-31","31 Jan 2023","390.91"
"2023-02-01","01 Feb 2023","390.20"
"2023-02-02","02 Feb 2023","387.20"
"2023-02-03","03 Feb 2023","386.58"
"2023-02-06","06 Feb 2023","390.83"
"2023-02-07","07 Feb 2023","394.40"
"2023-02-08","08 Feb 2023","388.73"
"2023-02-09","09 Feb 2023","385.80"
"2023-02-10","10 Feb 2023","389.78"
"2023-02-13","13 Feb 2023","385.48"
"2023-02-14","14 Feb 2023","382.45"
"2023-02-15","15 Feb 2023","380.58"
"2023-02-16","16 Feb 2023","382.65"
"2023-02-17","17 Feb 2023","386.61"
"2023-02-20","20 Feb 2023","382.83"
"2023-02-21","21 Feb 2023","382.19"
"2023-02-22","22 Feb 2023","382.33"
"2023-02-23","23 Feb 2023","381.43"
"2023-02-24","24 Feb 2023","380.60"
"2023-02-27","27 Feb 2023","379.93"
"2023-02-28","28 Feb 2023","377.68"
"2023-03-01","01 Mar 2023","373.58"
"2023-03-02","02 Mar 2023","374.63"
"2023-03-03","03 Mar 2023","378.71"
"2023-03-06","06 Mar 2023","377.00"
"2023-03-07","07 Mar 2023","377.38"
"2023-03-08","08 Mar 2023","379.87"
"2023-03-09","09 Mar 2023","379.10"
"2023-03-10","10 Mar 2023","383.65"
"2023-03-13","13 Mar 2023","390.95"
"2023-03-14","14 Mar 2023","391.50"
"2023-03-15","15 Mar 2023","397.50"
"2023-03-16","16 Mar 2023","396.43"
"2023-03-17","17 Mar 2023","395.93"
"2023-03-20","20 Mar 2023","399.21"
"2023-03-21","21 Mar 2023","391.58"
"2023-03-22","22 Mar 2023","388.55"
"2023-03-23","23 Mar 2023","384.75"
"2023-03-24","24 Mar 2023","386.80"
"2023-03-27","27 Mar 2023","385.30"
"2023-03-28","28 Mar 2023","382.95"
"2023-03-29","29 Mar 2023","379.80"
"2023-03-30","30 Mar 2023","380.63"
"2023-03-31","31 Mar 2023","379.50"
"2023-04-03","03 Apr 2023","378.84"
"2023-04-04","04 Apr 2023","376.83"
"2023-04-05","05 Apr 2023","376.19"
"2023-04-06","06 Apr 2023","376.10"
"2023-04-11","11 Apr 2023","375.23"
"2023-04-12","12 Apr 2023","376.23"
"2023-04-13","13 Apr 2023","374.55"
"2023-04-14","14 Apr 2023","373.68"
"2023-04-17","17 Apr 2023","371.70"
"2023-04-18","18 Apr 2023","371.68"
"2023-04-19","19 Apr 2023","376.35"
